,best_arm,algorithm,function,euclidean_distance,true_reward_difference,cumulative_regret,timetocomple
66,"[0.546875, -0.0625, 0.5, 0.5]",mLGHOO,Miele,1.3885166601899308,3.344728101026626,351784.2805680108,7.688783845980652
67,"[1.015625, 0.58203125, 0.5, 0.875]",mLGHOO,Miele,1.2131846589046378,1.15842764318452,24544.984270591878,6.701652041985653
68,"[0.5, 0.5, 1.25, 1.25]",mLGHOO,Miele,0.7905694150420949,17.8018866073406,378047.9597230095,6.0087483449606225
69,"[0.3125, 1.25, 0.6875, 1.625]",mLGHOO,Miele,0.8052561704203204,6.681853569564382,132303.2672588984,6.62044462695485
70,"[-0.6748046875, 0.5, 0.5, 0.8486328125]",mLGHOO,Miele,0.9890770403379268,4.649769802022155,52473.73158907634,7.649018322001211
71,"[0.6875, 0.875, 0.6875, 1.625]",mLGHOO,Miele,0.9882117688026185,3.5153550435341887,129176.24432298678,6.163116731971968
72,"[1.25, 0.3125, -0.0625, 0.5]",mLGHOO,Miele,1.8477181873868103,6.3965241873490015,46373.3145653875,7.164579918025993
73,"[1.25, -0.25, -0.25, 0.5]",mLGHOO,Miele,2.222048604328897,6.796516590892102,1171114.256640525,6.92856050998671
74,"[0.3125, 0.125, -0.109375, -0.25]",mLGHOO,Miele,1.912196156419367,0.1524791900355878,11860.003594117941,6.197915719007142
75,"[-0.625, 1.25, 0.787109375, 1.625]",mLGHOO,Miele,0.942906367680742,2.6761461307108783,52142.008594793435,7.018309205013793
76,"[-0.25, 0.13671875, 0.3125, 0.125]",mLGHOO,Miele,1.4303970660629735,1.7369399568792299,8999.711902239158,6.100776795996353
77,"[-0.625, 0.6875, 0.6875, 0.5]",mLGHOO,Miele,0.9142961773954871,1.9682637829802545,86818.17139809475,6.6197335660108365
78,"[1.25, -0.25, -0.25, -0.625]",mLGHOO,Miele,2.707050978463464,6.0673218312548975,64318.22023753242,6.9452821430168115
79,"[0.875, 0.125, -0.15625, 0.640625]",mLGHOO,Miele,1.731275383387923,1.4965299495877442,64526.76657975439,6.946337666013278
80,"[1.0625, 0.78125, 0.6875, 1.25]",mLGHOO,Miele,1.15625,1.8182294636418808,54094.047253448865,7.468618309008889
81,"[0.5, 0.2421875, 0.5, 0.78125]",mLGHOO,Miele,1.0593070129364055,0.05785921163571242,69069.1299662852,7.262105771980714
82,"[1.25, -0.25, 0.125, 0.5]",mLGHOO,Miele,2.0348525745124633,6.34541326191896,50285.926559972366,6.463460596976802
83,"[0.5, -0.25, 0.5, 0.125]",mLGHOO,Miele,1.6817030058842137,18.36399944912939,4371.110529582383,6.469740571978036
84,"[0.8046875, 1.068359375, 0.5, 0.875]",mLGHOO,Miele,0.9580292150068497,3.7194920692347377,20018.774109281283,6.802311195002403
85,"[0.6875, 1.0625, 0.5, 1.25]",mLGHOO,Miele,0.8882919002219934,4.068858510055323,221391.66948446352,7.346064446028322
86,"[0.6171875, 1.0625, 0.5, 0.5]",mLGHOO,Miele,0.9406522525121863,3.2635305875373466,195755.89694873002,7.90830696397461
87,"[1.25, 1.0625, 1.2265625, 1.25]",mLGHOO,Miele,1.2962394903744638,6.325021844311987,45646.89171107736,6.244740852969699
88,"[0.6875, -0.625, -0.25, 0.5]",mLGHOO,Miele,2.219410113070588,2.6991968428018542,116649.87855361965,7.055022759013809
89,"[0.5, 1.0625, 0.5, 1.25]",mLGHOO,Miele,0.7525996611745185,3.967968951416183,318310.57561089064,6.274011162051465
90,"[0.171875, 0.5, 0.5, 1.232421875]",mLGHOO,Miele,0.7639116071925571,0.6677226105704127,30869.90828691627,7.406228989013471
91,"[0.6875, 0.875, 0.5, 1.1328125]",mLGHOO,Miele,0.8694368350583325,0.6365449985876603,26657.92078635579,6.781270909006707
92,"[-0.15625, 0.5, 1.0625, 0.4765625]",mLGHOO,Miele,0.7431736869038421,3.5621122943592236,66920.01495868183,6.644934237992857
93,"[1.15625, 0.21875, 0.5, 0.0546875]",mLGHOO,Miele,1.7580902558333715,3.2960544463391623,67841.45738516716,6.9895740580395795
94,"[-0.8125, 0.875, 1.25, 0.5]",mLGHOO,Miele,0.9941233575366791,4.8325814202876884,230983.7402724614,7.84827854600735
95,"[0.875, 0.875, 0.59375, 1.25]",mLGHOO,Miele,1.0043849174992623,0.7888950152557064,3665729.810055984,8.69609241897706
96,"[0.875, 0.359375, 0.359375, 0.3125]",mLGHOO,Miele,1.434950184239857,0.3436246793762035,95721.92046551713,7.028161270020064
97,"[0.5, 0.875, 0.5, 1.25]",mLGHOO,Miele,0.7603453162872774,1.0403943458990073,252835.1501926034,7.301767090975773
98,"[1.25, 1.15625, 0.78125, 1.015625]",mLGHOO,Miele,1.2786750039102979,6.814032559500579,57790.32903417697,6.111345320998225
99,"[0.875, 0.78125, 0.5, -0.4375]",mLGHOO,Miele,1.76914748183977,3.8526490855055258,125672.49258137832,6.557640145998448
100,"[3.8892182440388385, 0.5768260710703295, -0.7408746512576541, 0.829005326861727]",PTE,Miele,4.285437953526272,1418262121698.4097,1730272796254.376,178.08016197104007
101,"[3.8892182440388385, 1.933445515344279, -0.9535248110877325, 0.6169285732036636]",PTE,Miele,4.467699854001389,72296067864008.25,98965400259825.34,177.73038567398908
102,"[3.8892182440388385, 0.5275411971348283, -0.7682583262001076, 0.8024600848754702]",PTE,Miele,4.302905459850675,2.713311520146368e+16,2.8101593861018096e+16,177.88707314402563
103,"[3.8892182440388385, 0.8373636512110421, 1.9120287571083807, 0.34106077438545146]",PTE,Miele,4.051970691966825,1151767337784058.0,1571101863494573.2,178.182695421041
104,"[3.8892182440388385, -0.3431047549329108, 1.8286459441937377, 0.2588517837697819]",PTE,Miele,4.262147781546049,991379980558.2676,2044917402992.6584,177.77782853797544
105,"[3.8892182440388385, 1.650378664511381, -0.7566914680317746, 0.813931548524562]",PTE,Miele,4.320832945105174,1108416806954882.2,1108463317531977.6,177.90557688195258
106,"[3.8892182440388385, 1.6774526965569967, -0.4643285852406366, 1.1066469204122602]",PTE,Miele,4.211958271044854,970181355548464.0,977707071189924.4,181.25822428701213
107,"[3.8892182440388385, 1.6327174778343845, -0.7487730039099929, 0.8219905849019413]",PTE,Miele,4.314654601192265,8.705472059821923e+17,8.705629384328837e+17,181.6135600230191
108,"[3.8892182440388385, -0.8554494599597148, 1.8712267760461616, 0.2984951651549359]",PTE,Miele,4.451949727573317,71288502129.08531,171483969903.95352,177.98258159001125
109,"[3.8892182440388385, 1.4040014579080595, 1.4115191105456772, -0.15918489292658877]",PTE,Miele,4.099060053486642,1.3764305120181722e+16,1.3766598543251558e+16,177.7054734940175
110,"[3.8892182440388385, -0.607825342918436, 1.344693261974839, -0.2257898924760745]",PTE,Miele,4.396873342324372,103960014648889.23,128104986888446.84,178.09735310298856
111,"[3.8892182440388385, -0.7433480684305129, 1.871432968408317, 0.2984294132181198]",PTE,Miele,4.4064586397844865,42131696756.21811,161671259489.77603,177.729897111014
112,"[3.8892182440388385, -0.3921536762289992, 1.4646606375246871, -0.10562612960549622]",PTE,Miele,4.301444996106976,14832681749462.91,15031030091315.652,178.2300507799955
113,"[3.8892182440388385, 1.0574890799960883, 1.8246477409048212, 0.253068166987384]",PTE,Miele,4.045648848309793,2657078718943.95,4037848003795.2495,178.10332609101897
114,"[3.8892182440388385, -0.3762325453200477, -0.6219430666788215, 0.9481751550477551]",PTE,Miele,4.433217758543389,4729462397752.473,8436054425934.125,177.48479166801553
115,"[3.8892182440388385, -0.1767910408425335, -0.4008672364118202, 1.1700156605729632]",PTE,Miele,4.30141721325239,1.7804366073736956e+16,1.7861127377658416e+16,178.6212019600207
116,"[3.8892182440388385, 1.7266611209535765, -0.8097178093901946, 0.7618639896842554]",PTE,Miele,4.357274634849541,2627097582115.6196,2773329896517.4175,177.71018453902798
117,"[3.8892182440388385, -0.8952152806972038, 1.436086417566456, -0.13466382420548872]",PTE,Miele,4.493939570966581,2.2169748495622867e+17,2.2170905493315722e+17,178.38705064798705
118,"[3.8892182440388385, 1.840242002401851, 1.9081199540135305, 0.3363178744912396]",PTE,Miele,4.134873757076773,977314993764.697,1045512457798.1481,178.14555236999877
119,"[3.8892182440388385, -0.835571904263625, -0.0990241863128215, 1.4717943827280724]",PTE,Miele,4.463830963103426,4.085878432729783e+18,4.085920954294796e+18,177.68818989698775
120,"[3.8892182440388385, -0.8245940008425748, 0.5801629040438916, -0.9910737876796337]",PTE,Miele,4.753503953169814,26591877013503.547,30227140788112.273,178.17114757699892
121,"[3.8892182440388385, -0.8921095636667071, 1.3384105176980539, -0.23179621268055262]",PTE,Miele,4.509760607698194,8275237399713.066,10698936944057.535,177.86615896003786
122,"[3.8892182440388385, -0.7419097889745634, 1.58461941825979, 0.013729152811538414]",PTE,Miele,4.413023715199162,1.284170456647934e+16,1.6264794490568808e+16,178.05636828602292
123,"[3.8892182440388385, 0.6109948398695615, -0.2210332295293247, 1.3490837874243842]",PTE,Miele,4.1097597499890455,4696000262563.92,6170971786465.949,177.77634555799887
124,"[3.8892182440388385, -0.6336435308731149, 1.880202038705173, 0.30881982961724863]",PTE,Miele,4.3643207252216465,8487080366863.351,12754279860704.516,178.14523421000922
125,"[3.8892182440388385, -0.1464828849606643, 1.8939718164897403, 0.32317808281604776]",PTE,Miele,4.206865230968399,2.211610964015279e+22,2.211848286305228e+22,177.97286132001318
126,"[3.8892182440388385, -0.22464951240501208, -0.8430943517860721, 0.7265168010875476]",PTE,Miele,4.4830318789488315,506840003134.3848,1272847241868.6025,177.93941572098993
127,"[3.8892182440388385, -0.3916137127420666, 1.7763993426994045, 0.20517606123661603]",PTE,Miele,4.277516605254936,30093509020470.652,55231880159615.06,178.24938468099572
128,"[3.8892182440388385, 1.647516199446187, -0.8711865801604866, 0.6968952424956507]",PTE,Miele,4.374757992175596,18417706043.855038,42208023130.142426,177.72668301104568
129,"[3.8892182440388385, 1.7378495637923326, -0.25827677311205943, 1.3126257742449936]",PTE,Miele,4.165505472452132,7855351289492152.0,1.31289789753089e+16,178.18077862198697
130,"[3.8892182440388385, -0.09655381677525277, 1.8924371845570231, 0.3217655658739975]",PTE,Miele,4.193434737642069,4134482665736159.0,4136513903495116.0,178.39990616595605
131,"[3.8892182440388385, -0.64587844311879, 1.7031232174594173, 0.13222690923435643]",PTE,Miele,4.36833455624396,1.0007431250651976e+16,1.7614872352821672e+16,185.7384789349744
132,"[3.8892182440388385, 1.1889319232682949, -0.7233908573391544, 0.847395845311806]",PTE,Miele,4.260877596996033,1.1656054292676777e+20,1.16561647785399e+20,178.2032640890102
133,"[3.8892182440388385, -0.010440581831090978, 1.7233211911283832, 0.15114984431515377]",PTE,Miele,4.170221678941933,279745369761.11786,568814093458.134,177.54950982501032
134,"[3.8892182440388385, 1.5673758801672273, -0.568251708480101, 1.0029456188796626]",PTE,Miele,4.231708406421858,38674078109679.64,39495804466590.16,178.0193672729656
135,"[3.8892182440388385, -0.7061852974937336, -0.7196809023704465, 0.851359059231179]",PTE,Miele,4.584373823587971,283819761871056.06,292042857916740.6,178.86380413203733
136,"[3.8892182440388385, 1.7962007203297725, -0.8754347554137201, 0.6965098631028115]",PTE,Miele,4.401058500159455,575162241991.404,1103974025515.1946,177.70676778600318
137,"[3.8892182440388385, -0.21016448752397687, 1.8013231412159532, 0.23032850812647165]",PTE,Miele,4.221969874203242,646627214192338.0,930276675109770.1,178.25709287298378
138,"[3.8892182440388385, -0.5501631241956838, 1.8481132323689997, 0.2791680451416845]",PTE,Miele,4.33219563540763,85161190580.52718,126750635785.70288,177.93188779999036
139,"[3.8892182440388385, -0.21597244026556417, 1.6957731562022968, 0.12503686003732173]",PTE,Miele,4.225431138527167,7.700313301464459e+16,7.72546095336664e+16,178.20361040299758
140,"[3.8892182440388385, -0.6996075368212279, 1.6517526111758212, 0.08117771395140849]",PTE,Miele,4.391321007225289,415965681255939.75,420782068689704.5,177.7215745120193
141,"[3.8892182440388385, 1.990768911172748, 1.4104574161439851, -0.1615381429445789]",PTE,Miele,4.19824817430958,483488283829.5253,549143269949.2612,177.61105984204914
142,"[3.8892182440388385, 1.9031174234587427, -0.6718590956535329, 0.8996280859331187]",PTE,Miele,4.329760615458111,4389879860552.865,5098849228152.989,177.8546249800129
143,"[3.8892182440388385, -0.23992583622187102, -0.49099087134410824, 1.0795691560079463]",PTE,Miele,4.346587127634086,320737084540233.5,336742907650354.3,177.62513941602083
144,"[3.8892182440388385, -0.757113329766922, 1.8212935946861095, 0.25034083076491]",PTE,Miele,4.410212902128403,1669708537557013.2,1713771123877922.8,178.24249267298728
145,"[3.8892182440388385, 0.13707016560585839, -0.538191877614169, 1.0326810443150198]",PTE,Miele,4.27057007340563,2.9053286637689696e+16,2.916669081150697e+16,178.0175041820039
146,"[3.8892182440388385, 1.475913276463939, -0.9310529868699906, 0.6402608657941913]",PTE,Miele,4.383022915666521,13940283085900.38,15721770476103.44,177.4493344569928
147,"[3.8892182440388385, -0.630969644933874, 1.8477242328713608, 0.27491085224855816]",PTE,Miele,4.362392827296107,60412698432.19352,194299200300.98175,177.8733268380165
148,"[3.8892182440388385, 0.7507530924384911, -0.7123525050985386, 0.8579865721363933]",PTE,Miele,4.259162063845931,22876348032663.85,27115013166314.605,177.4228407269693
149,"[3.8892182440388385, -0.8531444626506282, -0.5579656753036695, 1.0131730492067774]",PTE,Miele,4.581221837443266,72757287353942.73,74614771326143.53,178.06327852298273
150,"[3.8892182440388385, -0.49298426629478986, 1.514603638105061, -0.056359980837913826]",PTE,Miele,4.328479396119979,1276726148370054.0,1282244266314450.0,177.91441571596079
151,"[3.8892182440388385, -0.8320179060698364, -0.4551610545730407, 1.1155536138915947]",PTE,Miele,4.540171196150491,2.2490443263292176e+16,2.2498991829962228e+16,177.87016784999287
152,"[3.8892182440388385, -0.8827414288877796, 1.9504601348465842, 0.38027637722932495]",PTE,Miele,4.4674562867886625,7101976416065.817,7933042251213.856,177.8541593470145
153,"[3.8892182440388385, 1.7683592815675655, 1.1040241489135818, -0.46547077546353843]",PTE,Miele,4.227862362072644,348620280147.19073,923184226750.6476,177.52679433400044
154,"[3.8892182440388385, -0.8396966695233639, 0.7121706616304624, -0.858803438121953]",PTE,Miele,4.695582853621064,1001237693907362.4,1052821425587994.1,177.8911257099826
155,"[3.8892182440388385, 0.710242243422083, 1.5426242304899196, -0.02844393649341659]",PTE,Miele,4.069657982347714,183124017247534.1,183906438122365.16,178.16218251799
156,"[3.8892182440388385, -0.12052638761067513, -0.7260678002765939, 0.8436744588667664]",PTE,Miele,4.402879246704212,810075398487.1821,1781267399196.1204,177.81112044397742
157,"[3.8892182440388385, 1.0782726907283022, 0.19354241076226386, 1.7637681586132947]",PTE,Miele,4.0454741140228645,9434890207023.69,10226054306685.602,186.82472029601922
158,"[3.8892182440388385, -0.19666225106733215, -0.3212388969041754, 1.250686986065034]",PTE,Miele,4.285619591210706,614282245098.6327,983387993590.88,177.88388140598545
159,"[3.8892182440388385, 1.9625001093271948, -0.20417529331840945, 1.3655828208518743]",PTE,Miele,4.199537349061192,860704721180.4343,887970035893.9515,178.12522714596707
160,"[3.8892182440388385, -0.36922241776587084, -0.9030158468061993, 0.6677697488795107]",PTE,Miele,4.553310315806761,7.540871581618666e+19,7.541588382251003e+19,177.93772157898638
161,"[3.8892182440388385, -0.6392034522039485, -0.6200722518720502, 0.9496226637115801]",PTE,Miele,4.521081561394262,679518616757.1654,945274936785.4923,178.02070851501776
162,"[3.8892182440388385, 0.08388421211697672, 1.1500557659593116, -0.4205471284470831]",PTE,Miele,4.243319168246712,714304194395302.4,715100359963356.2,177.9453309290111
163,"[3.8892182440388385, 0.8624375457217237, 1.895813597263353, 0.324547019160768]",PTE,Miele,4.050143294867247,20449364937201.9,22192868444058.715,177.5553086459986
164,"[3.8892182440388385, -0.48264789907002903, -0.5991315906560566, 0.9713961305855232]",PTE,Miele,4.458957654874171,192105592986525.47,224499361306071.1,180.39252663601656
165,"[3.8892182440388385, -0.38711856419470936, 1.2865780517628673, -0.28477523373692915]",PTE,Miele,4.333923262111838,10392208186797.088,11764154632362.082,177.48719983297633
166,"[3.8892182440388385, 1.0004958752407704, -0.5903666788627407, 0.9806878116874662]",PTE,Miele,4.201863625763112,225122489302032.38,225233847301624.0,177.8355621350347
167,"[3.8892182440388385, 1.3226566931650643, 1.6158593828984107, 0.04303524314665408]",PTE,Miele,4.065118721116538,59140695639.595894,88288756388.6464,178.04055750195403
168,"[3.8892182440388385, -0.9640720454601114, -0.7258566838519674, 0.8452735877602453]",PTE,Miele,4.688935818004285,80408341519399.61,88788931295896.42,177.46384375100024
169,"[3.8892182440388385, 0.8520996697054501, 1.6295769487990728, 0.05861389025263408]",PTE,Miele,4.053451368839919,1293977526949868.5,1341066405265802.8,178.05521977198077
170,"[3.8892182440388385, 0.35336534366426475, 1.8646159732996503, 0.2936072694567773]",PTE,Miele,4.097646446387023,491552211718896.0,495910808989825.6,177.8253521049628
171,"[3.8892182440388385, -0.27537326213939994, 1.5515965710640742, -0.019553634911019246]",PTE,Miele,4.253979771838902,63764634969282.484,98213801398029.36,177.97480035800254
172,"[3.8892182440388385, 1.4369782924334196, -0.9819912277066033, 0.5894005996123985]",PTE,Miele,4.406115031649442,7951905429260.977,9386881553456.389,177.73778806900373
173,"[3.8892182440388385, -0.8626396928310348, 0.984497819889878, -0.587245971119903]",PTE,Miele,4.595109929642464,1240932720920.1455,1801542693040.448,177.5135852409876
174,"[3.8892182440388385, -0.998141872256055, 1.9955056355855971, 0.42556649509196953]",PTE,Miele,4.521017010969001,1852246214575.3137,2667117812052.232,177.89332627895055
175,"[3.8892182440388385, 1.5739596721763816, -0.5864847704519786, 0.983901325976895]",PTE,Miele,4.239415213119698,35309265642211.88,75533233969959.52,177.5035296169808
176,"[3.8892182440388385, -0.5451115408233538, 1.8025682682201314, 0.23206884823048712]",PTE,Miele,4.329806266146555,128682456064974.28,283334265849137.1,178.60358416102827
177,"[3.8892182440388385, -0.9912522424667103, -0.4298935578862427, 1.141017516817242]",PTE,Miele,4.599520145605097,5767941902454304.0,7734325758827986.0,178.08022367098602
178,"[3.8892182440388385, -0.8983974305327542, 1.7013428060544058, 0.12956377293521149]",PTE,Miele,4.4698403003920575,1072270777814.5802,1446237952818.7202,177.79441537096864
